Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
47,0,1,1,3,1,1,1,3,1,1,4,0,4.017041175995487,7,1,12,3,3,1,4.616030420426672,2,2,2.1962544932649113,5,1,2
30,0,2,9,3,4,3,1,3,2,6,4,0,4.131186990855597,0,0,19,3,4,0,3.873891252145317,2,1,2.902608229699713,9,4,7
52,0,0,2,1,2,1,0,1,5,0,4,0,4.307978889998322,1,1,15,3,4,1,6.295019058114575,3,3,4.3604591545071685,14,6,9
39,0,1,10,1,3,3,1,3,3,7,3,1,4.252281016331525,7,1,21,4,3,0,3.3264680091915957,3,3,1.7782803158941651,3,2,2
26,0,1,7,3,5,3,1,4,1,4,1,1,4.025864055991184,0,1,12,3,4,0,3.1185563891569537,2,3,2.3669439908983287,7,0,7
28,0,1,2,4,3,1,1,1,1,1,4,0,4.019546559032883,5,0,13,3,4,0,2.3774204109333774,4,2,1.5103973736359457,2,2,2
31,0,1,12,1,3,3,0,3,1,1,4,0,4.043894144691524,8,0,23,4,3,1,2.893831991269825,0,3,1.7782803158941651,2,0,2
38,0,1,6,2,5,4,0,2,1,4,3,0,4.032467166628871,1,1,11,3,2,1,2.3774204109333774,3,3,2.0026342817333047,4,0,4
31,0,0,2,1,0,2,1,3,2,2,4,1,4.137469400698835,4,0,13,3,3,0,3.5203335447092834,2,4,2.1962544932649113,5,0,5
49,0,0,11,3,2,3,0,3,3,2,4,0,4.163060730341403,1,1,18,3,1,2,3.3264680091915957,3,4,2.6584607585199937,8,7,7
53,0,1,2,3,3,4,1,4,4,7,2,1,4.282862360275529,4,1,12,3,2,0,6.462315152225689,2,2,2.6584607585199937,8,8,8
18,0,1,3,3,0,3,1,3,1,4,3,1,3.828496589567427,1,1,13,3,3,0,0.0,2,3,0.0,0,0,0
43,1,1,9,3,0,1,1,3,1,1,3,1,3.948326476946334,4,1,13,3,3,0,2.893831991269825,2,2,1.5103973736359457,2,1,2
29,2,1,1,3,0,4,1,4,2,8,3,1,4.129731486207786,8,0,12,3,4,0,3.5203335447092834,5,4,1.5103973736359457,2,0,2
32,0,0,6,4,3,2,1,3,2,2,3,1,4.089177671493738,1,1,16,3,1,0,3.873891252145317,0,3,2.902608229699713,8,5,7
22,0,1,7,1,0,4,1,3,1,1,2,1,3.951230252089446,1,0,23,4,1,0,0.7710602063704559,2,3,0.7232926390247202,0,0,0
32,1,1,1,3,0,4,1,3,1,4,4,2,3.9373093914106656,0,1,12,3,2,1,2.072625504680407,2,3,1.5103973736359457,0,0,2
40,0,1,12,3,0,2,0,3,2,8,1,2,4.067284616323289,2,1,12,3,2,1,4.338960357094801,3,3,2.3669439908983287,4,7,7
44,2,1,24,3,0,4,1,3,1,4,3,2,4.001464933866985,3,0,22,4,4,1,4.872371459815568,0,1,0.7232926390247202,0,0,0
42,0,1,2,4,0,3,0,3,2,8,4,0,4.051482645578989,1,1,13,3,2,2,3.5203335447092834,4,3,2.7854135759006455,2,2,2
48,0,0,2,5,2,2,0,3,2,2,4,0,4.049713029202314,2,1,14,3,1,1,4.19127081418,2,3,2.6584607585199937,7,6,7
34,0,1,5,2,3,2,1,2,2,4,4,0,4.046639392644641,1,1,14,3,3,1,4.338960357094801,3,4,3.299058962746408,10,4,13
33,1,0,16,3,0,3,0,3,2,2,4,2,4.10164101394077,1,0,25,4,3,1,2.893831991269825,2,3,2.1962544932649113,5,1,2
37,1,1,1,4,3,1,0,3,3,7,4,2,4.253812044692543,2,0,18,3,1,2,4.338960357094801,2,3,2.0026342817333047,2,0,2
52,0,1,7,4,0,2,1,3,3,8,2,1,4.213416917906173,7,1,19,3,4,0,4.746556115789604,4,3,2.519827840831157,6,4,0
21,0,1,5,1,3,3,1,3,1,1,4,1,3.9986666773522006,1,1,18,3,3,0,1.7217255645620062,2,3,1.175622953692389,2,2,2
26,1,1,7,3,3,4,1,3,1,4,4,1,3.9593389705532687,1,1,20,4,3,0,2.893831991269825,5,3,2.3669439908983287,7,5,7
30,0,1,9,2,3,4,1,2,1,4,3,1,3.9271205753102163,1,1,13,3,1,0,3.5203335447092834,5,3,2.7854135759006455,0,1,8
29,0,1,9,3,0,3,1,4,1,1,3,0,3.9494424471120073,6,1,18,3,1,2,2.3774204109333774,2,2,0.7232926390247202,0,0,0
38,0,1,25,2,0,1,0,2,3,7,2,0,4.235678727926169,3,1,17,3,3,1,4.872371459815568,2,3,2.7854135759006455,8,0,1
46,0,1,1,4,3,4,1,3,5,7,4,2,4.306452003073253,9,1,17,3,4,2,5.335697235799488,0,3,1.175622953692389,2,2,2
29,0,1,15,2,0,4,0,2,2,4,3,1,4.056226632519232,0,0,12,3,4,0,3.5203335447092834,3,3,2.6584607585199937,5,0,8
33,2,0,25,3,3,2,0,3,2,2,3,0,4.071047950864189,1,1,12,3,1,1,3.5203335447092834,3,2,2.7854135759006455,7,0,1
47,0,0,14,3,3,3,0,3,2,2,3,0,4.073158014016412,3,0,17,3,3,1,3.7022596222640582,4,2,2.0026342817333047,4,1,2
23,0,0,2,1,1,3,1,3,1,3,1,2,3.938041339780502,3,1,13,3,3,1,1.7217255645620062,3,3,0.0,0,0,0
46,0,1,8,4,0,4,0,2,2,1,1,2,4.074122240148278,8,0,23,4,1,3,4.872371459815568,2,3,3.3843944556206687,13,1,7
24,2,1,9,3,3,2,1,3,1,4,1,1,4.0021572015784495,2,0,11,3,3,0,2.072625504680407,2,2,0.0,0,0,0
35,2,1,18,4,0,3,1,3,2,8,3,0,4.1119963909432515,1,0,14,3,4,2,3.5203335447092834,2,4,2.7854135759006455,2,0,2
23,0,1,20,1,0,1,1,3,2,4,3,1,3.933416212616856,0,1,14,3,2,0,2.3774204109333774,2,3,1.7782803158941651,3,1,2
55,0,1,4,4,0,4,1,3,2,8,3,0,4.0489619594701365,0,0,16,3,2,0,2.072625504680407,2,3,1.5103973736359457,2,1,2
30,0,1,20,3,5,3,1,3,2,5,1,0,4.2058692995761975,0,1,15,3,3,1,2.893831991269825,1,2,2.1962544932649113,2,0,2
33,0,1,1,4,5,4,1,3,1,1,4,1,3.968470616759526,1,0,13,3,3,0,3.5203335447092834,2,2,2.7854135759006455,9,7,8
46,0,1,1,4,3,4,1,3,3,8,1,2,4.196624180635673,7,1,16,3,3,1,4.616030420426672,3,3,1.7782803158941651,2,0,3
29,0,0,10,3,3,3,1,2,2,2,3,1,4.117501004790785,9,1,11,3,3,0,3.1185563891569537,2,3,2.0026342817333047,2,1,4
27,0,1,2,4,0,1,0,3,2,5,4,0,4.0577470097142925,0,1,18,3,2,1,2.072625504680407,2,3,1.5103973736359457,2,2,2
29,0,1,23,2,0,3,1,4,1,1,3,0,3.9695406522597168,1,1,24,4,3,1,3.5203335447092834,3,3,2.7854135759006455,7,0,7
51,0,1,6,3,0,1,1,3,5,7,3,1,4.305815690323906,7,1,13,3,3,0,5.335697235799488,5,3,3.6868158612269606,18,15,15
22,0,1,8,1,0,2,1,1,1,4,1,0,3.9494424471120073,1,1,15,3,1,1,2.072625504680407,3,2,1.7782803158941651,3,1,1
30,1,1,9,2,3,3,0,3,2,5,3,1,4.0772933909896905,7,0,18,3,3,0,3.5203335447092834,3,3,2.519827840831157,4,1,7
58,0,0,10,4,3,4,1,3,4,2,3,1,4.256722339540237,0,1,13,3,3,0,6.7014995415715255,1,2,4.578443695196868,10,1,8
36,0,1,2,3,0,4,0,3,1,1,3,0,3.9571424363986853,4,1,13,3,2,1,2.6485467331394013,3,3,1.175622953692389,2,2,2
43,2,1,28,3,3,2,0,4,1,1,3,1,4.079010015292279,4,1,12,3,4,0,4.746556115789604,2,3,1.5103973736359457,2,1,2
21,0,1,15,2,0,3,1,3,1,1,4,1,3.794811119762747,1,1,14,3,4,0,0.0,6,3,0.0,0,0,0
26,0,0,5,3,5,4,0,2,1,3,3,1,3.9886905952260587,0,1,18,3,4,0,2.3774204109333774,2,3,1.7782803158941651,2,0,0
29,0,0,10,3,2,4,1,3,1,3,2,2,3.9357438724547897,1,1,14,3,4,2,1.3028774217583385,2,3,1.175622953692389,2,2,2
21,0,0,12,3,0,3,0,4,1,3,2,1,3.970755429467147,1,1,15,3,4,0,0.7710602063704559,0,3,0.7232926390247202,0,0,0
22,0,1,11,3,3,1,0,3,1,1,2,0,3.9307724800058264,1,1,13,3,4,1,1.3028774217583385,1,3,1.175622953692389,1,1,2
49,1,1,18,4,0,4,1,3,2,5,4,2,4.143161852694675,1,0,15,3,1,2,2.893831991269825,0,3,2.3669439908983287,7,1,7
34,0,0,2,3,2,3,0,3,2,2,1,1,4.0710070888691465,0,0,12,3,4,0,2.072625504680407,3,3,1.5103973736359457,2,0,2
40,0,0,22,2,2,3,1,2,2,2,3,0,4.132085901238183,2,0,12,3,1,2,3.1185563891569537,6,3,2.1962544932649113,4,1,0
35,0,1,1,3,3,4,0,2,2,4,4,0,4.101473880062091,0,1,12,3,2,1,3.5203335447092834,0,3,2.6584607585199937,7,0,0
40,0,0,2,2,2,4,0,3,2,2,2,2,4.112804317987528,7,1,12,3,3,2,3.1185563891569537,5,3,2.0026342817333047,4,1,3
39,1,1,9,3,0,3,1,3,2,4,2,1,4.142607751927037,9,1,15,3,3,0,3.3264680091915957,2,2,2.0026342817333047,4,0,3
43,2,0,2,4,0,1,1,3,2,2,4,0,4.111559516034817,1,1,20,4,3,1,2.893831991269825,5,3,2.3669439908983287,7,7,7
42,0,1,2,3,3,4,0,2,1,4,1,2,3.9611883692996295,0,0,11,3,3,1,3.5203335447092834,4,3,2.6584607585199937,6,7,8
45,1,1,1,1,0,3,1,2,3,8,3,0,4.217893427316476,3,1,23,4,4,1,5.547307488215594,3,2,3.8819818846373333,15,14,4
38,0,0,14,3,0,3,1,3,2,2,2,0,4.205342947737597,0,1,11,3,4,1,3.5203335447092834,3,3,2.6584607585199937,8,7,7
32,0,1,6,5,0,3,1,3,1,1,3,1,3.9935215841532017,3,1,20,4,1,0,3.1185563891569537,2,3,2.0026342817333047,4,1,4
29,0,2,6,1,3,4,1,2,1,6,2,0,3.9772866854304536,1,1,11,3,4,0,0.7710602063704559,3,3,0.7232926390247202,0,0,0
34,0,1,8,5,0,2,0,3,2,5,1,2,4.093153447538662,3,1,14,3,3,1,2.893831991269825,3,3,0.0,0,0,0
27,0,1,1,2,3,4,1,3,1,4,2,2,4.038307782025327,1,1,11,3,2,1,2.3774204109333774,2,3,2.0026342817333047,2,0,4
19,0,1,25,3,0,2,0,4,1,1,4,1,3.9905858630501703,1,0,12,3,4,0,0.7710602063704559,2,3,0.7232926390247202,0,0,1
47,0,0,4,2,0,4,0,3,2,2,4,1,4.054872788216707,1,0,17,3,3,0,3.3264680091915957,0,3,2.6584607585199937,0,0,7
35,0,0,4,3,1,4,1,3,3,2,1,1,4.199761200843601,0,0,22,4,1,0,3.3264680091915957,2,3,2.519827840831157,7,4,7
42,1,1,2,1,0,3,1,3,4,0,3,0,4.293280472791221,0,0,13,3,4,0,5.111394622003465,3,2,3.6868158612269606,8,2,10
30,0,0,15,2,2,3,1,2,3,2,1,2,4.151366539833267,2,1,11,3,1,1,3.873891252145317,2,3,2.3669439908983287,7,1,7
35,0,0,15,2,3,1,1,1,2,2,4,2,4.1040272297206055,6,0,14,3,4,2,2.893831991269825,2,2,1.175622953692389,2,2,2
48,2,0,7,2,3,4,0,3,1,3,3,0,3.9660772560742514,2,0,11,3,3,2,4.872371459815568,3,3,2.6584607585199937,7,7,7
28,0,1,19,4,3,4,1,2,1,4,1,0,4.00365765741126,1,1,12,3,3,3,2.6485467331394013,2,3,2.1962544932649113,5,3,3
18,1,1,1,3,0,4,0,3,1,4,4,1,3.8576403884787958,1,1,15,3,3,0,0.0,5,4,0.0,0,0,0
39,0,1,3,2,3,3,1,2,2,4,3,2,3.995559472522416,0,1,15,3,4,1,3.7022596222640582,3,3,2.7854135759006455,8,0,7
32,0,0,1,4,2,3,0,3,3,2,4,0,4.213070767761287,1,1,19,3,3,2,4.19127081418,3,3,3.208905039432498,10,5,7
49,0,1,3,2,3,3,0,2,2,4,1,0,4.08093766185756,4,1,25,4,1,1,3.5203335447092834,3,3,1.5103973736359457,2,1,2
34,0,0,15,2,3,3,0,3,2,2,1,1,4.124990274854196,1,1,12,3,4,0,3.5203335447092834,6,4,2.7854135759006455,8,9,6
55,1,1,2,1,3,3,1,2,4,0,1,1,4.284216850735965,7,1,15,3,2,0,6.12070640517151,3,4,2.6584607585199937,7,6,2
30,0,1,28,2,3,4,0,3,2,1,4,0,4.1146520514459874,1,1,13,3,4,2,3.7022596222640582,2,3,2.7854135759006455,8,1,9
40,0,1,19,2,3,3,1,3,2,4,4,0,3.9726364340230145,8,0,15,3,3,1,4.338960357094801,2,4,2.3669439908983287,2,3,7
34,0,1,1,2,3,1,1,3,2,5,2,0,4.062048462548917,1,1,15,3,3,0,2.3774204109333774,2,3,2.0026342817333047,2,1,3
36,0,2,8,3,0,1,1,2,1,6,1,0,3.9398580531714744,0,1,21,4,3,0,2.6485467331394013,3,3,2.0026342817333047,4,0,3
33,0,0,10,5,2,4,1,4,3,2,3,2,4.178063115840938,0,0,14,3,4,2,3.5203335447092834,3,3,2.6584607585199937,8,0,8
35,0,1,7,3,5,3,1,3,3,5,3,1,4.210006158764847,3,1,21,4,2,0,4.616030420426672,3,4,2.519827840831157,5,1,6
37,1,1,25,5,3,2,0,3,2,1,3,0,4.067326472194123,3,0,15,3,1,2,4.338960357094801,2,3,3.113310477988108,11,10,7
51,0,0,21,4,2,3,1,3,2,2,4,1,4.1040601043602996,0,0,22,4,4,0,3.7022596222640582,2,1,2.7854135759006455,7,1,0
30,0,0,1,3,0,2,1,2,2,2,1,0,4.20194347366402,1,1,11,3,4,1,3.5203335447092834,4,3,2.7854135759006455,8,6,7
35,0,1,22,3,0,4,1,1,1,4,3,1,4.05788045582089,0,1,15,3,3,0,2.6485467331394013,2,3,2.0026342817333047,4,4,3
51,0,1,4,4,0,1,1,3,1,1,3,0,3.9502960650548298,9,0,12,3,3,3,4.746556115789604,2,4,2.7854135759006455,0,2,7
45,1,0,26,3,2,1,1,2,2,2,1,0,4.0646246970131505,1,1,15,3,1,1,3.5203335447092834,2,3,2.7854135759006455,7,4,5
36,0,1,3,3,1,3,1,3,2,1,2,1,4.068825810044233,4,1,12,3,4,0,3.5203335447092834,2,3,2.519827840831157,0,7,7
35,0,1,23,4,3,3,0,3,1,4,1,0,4.047970739937672,3,0,15,3,3,1,2.072625504680407,3,3,1.175622953692389,2,2,2
35,0,1,16,2,5,4,0,2,2,5,2,0,4.080899345937911,0,0,11,3,4,0,2.072625504680407,2,3,1.5103973736359457,2,0,2
40,0,1,2,2,3,1,1,3,5,7,3,2,4.3050974039370775,0,1,19,3,4,1,5.225248066840664,5,3,3.7544477969121335,7,3,9
35,1,0,8,2,2,3,0,2,3,2,4,0,4.212390858631665,4,0,11,3,2,1,4.48034086390841,6,2,3.113310477988108,2,4,12
39,0,1,24,1,0,1,1,3,2,1,4,1,4.052360070623002,7,1,13,3,1,0,4.746556115789604,2,3,2.3669439908983287,7,1,7
33,0,1,4,4,3,1,0,2,1,4,2,0,4.03941082546369,8,1,11,3,4,0,3.1185563891569537,5,3,2.0026342817333047,4,0,2
42,0,1,1,4,0,2,0,3,1,4,1,2,3.959823331026019,3,1,16,3,2,1,3.1185563891569537,5,3,2.0026342817333047,2,1,2
40,0,0,1,2,3,2,1,1,2,2,4,0,4.158693293061478,2,0,22,4,3,3,2.6485467331394013,2,2,1.7782803158941651,3,0,2
37,0,0,6,4,3,3,1,3,2,2,4,0,4.135361344149046,4,1,14,3,2,1,2.893831991269825,5,4,2.0026342817333047,4,0,1
32,1,1,29,4,3,4,0,3,1,4,3,1,4.048490724028853,9,1,12,3,2,0,3.5203335447092834,2,3,2.519827840831157,7,7,7
29,0,1,1,4,1,1,1,2,1,1,1,1,3.941656250952291,6,1,13,3,3,0,3.7022596222640582,2,1,2.6584607585199937,7,0,7
42,0,1,18,4,0,4,1,3,2,1,1,2,4.103037605263032,6,0,17,3,3,1,3.3264680091915957,3,2,1.7782803158941651,3,1,2
22,0,1,2,1,1,3,1,3,1,4,4,0,3.95549725807614,0,1,14,3,3,1,1.7217255645620062,2,3,1.175622953692389,1,2,1
33,2,0,7,3,0,4,0,3,2,2,2,0,4.061049513242603,0,1,17,3,3,1,2.072625504680407,3,3,1.5103973736359457,2,0,2
44,0,1,7,4,3,1,0,2,3,8,4,0,4.210422008340244,3,1,14,3,4,1,5.442979638159941,4,3,3.819432397001403,6,5,17
55,0,1,22,3,1,1,1,2,1,1,2,2,4.023620138652398,5,1,12,3,4,1,3.1185563891569537,1,3,1.7782803158941651,2,1,2
36,0,1,1,3,1,3,0,1,3,5,1,2,4.210483503864836,2,0,21,4,3,1,4.616030420426672,2,3,2.3669439908983287,7,7,7
54,0,2,19,4,3,3,1,3,3,6,2,0,4.217558966116114,2,1,15,3,3,1,4.48034086390841,1,4,2.6584607585199937,7,7,1
31,0,0,7,4,0,2,1,2,1,3,3,0,3.938679317469552,3,1,15,3,2,0,4.036540136399826,2,4,2.3669439908983287,7,5,2
35,0,0,1,5,2,3,1,3,3,2,2,0,4.154996748981593,1,1,13,3,1,2,3.5203335447092834,3,3,2.7854135759006455,8,0,6
45,0,1,1,3,5,3,1,4,5,0,4,0,4.303415903712499,0,1,11,3,3,1,5.547307488215594,2,3,3.9422834746530238,0,1,7
50,0,1,1,2,3,4,1,3,4,7,4,2,4.2895751333328285,9,1,22,4,3,1,6.208784507576293,1,2,2.0026342817333047,4,1,3
44,1,1,24,3,3,1,1,1,1,4,3,1,4.032779918985501,2,1,14,3,3,0,3.3264680091915957,5,3,2.0026342817333047,2,1,4
47,2,0,3,3,3,4,0,3,4,2,3,2,4.255626842806283,9,0,12,3,4,2,5.84437689854062,2,2,3.819432397001403,2,11,13
49,0,1,1,3,1,3,0,3,1,1,1,0,4.025972725374937,2,1,16,3,2,1,2.893831991269825,2,3,1.7782803158941651,2,0,2
29,2,0,20,3,1,3,0,3,1,3,4,0,3.922298568684706,1,1,15,3,2,1,1.7217255645620062,5,3,1.5103973736359457,1,0,2
38,1,2,2,3,4,1,1,3,1,6,2,2,3.961108370458264,5,1,13,3,4,3,4.036540136399826,3,3,2.902608229699713,10,3,8
31,0,2,18,5,4,4,1,4,1,6,1,0,3.988008505670351,0,1,17,3,3,0,1.3028774217583385,4,3,0.7232926390247202,0,0,0
30,1,0,22,4,5,3,0,3,3,2,1,0,4.178688160569306,0,1,11,3,3,0,3.5203335447092834,3,3,2.6584607585199937,8,7,8
23,0,1,1,2,0,4,1,3,1,1,3,0,3.7930460328114535,1,1,22,4,4,1,0.7710602063704559,2,3,0.7232926390247202,0,0,1
40,0,1,7,3,0,1,1,3,1,4,1,1,3.9231940345499443,3,0,14,3,2,0,3.5203335447092834,3,1,1.7782803158941651,2,0,3
28,0,0,5,4,3,1,1,3,2,2,4,1,4.085429937951486,1,1,14,3,2,0,2.072625504680407,3,3,1.7782803158941651,2,0,2
26,0,1,21,3,3,1,1,3,1,4,3,2,3.942992955128089,1,1,20,4,3,1,0.7710602063704559,0,2,0.7232926390247202,1,0,0
41,0,1,28,4,0,1,0,2,4,5,2,0,4.253450267917228,0,1,23,4,3,1,5.111394622003465,3,3,3.6868158612269606,7,0,10
23,0,1,8,1,3,4,1,2,1,4,3,1,4.046782572894747,1,0,11,3,1,0,2.3774204109333774,2,3,2.0026342817333047,4,1,2
44,1,1,23,3,3,2,1,3,2,4,2,0,3.9104461264433854,4,1,12,3,3,1,4.616030420426672,3,4,1.5103973736359457,2,1,2
32,1,0,2,1,0,3,0,3,1,3,1,2,3.978953256564694,1,1,12,3,3,3,0.7710602063704559,3,3,0.7232926390247202,0,0,0
40,0,1,6,3,0,2,0,3,4,5,3,1,4.249739469657083,7,1,15,3,3,0,5.225248066840664,3,3,3.6868158612269606,6,5,13
45,0,0,11,2,0,4,0,3,4,0,4,0,4.29160265155536,3,1,13,3,2,1,5.648871258075745,4,4,2.6584607585199937,3,1,1
56,0,1,23,3,0,4,1,3,4,5,2,0,4.251591982430676,4,0,12,3,1,1,6.295019058114575,0,3,3.616294636986046,16,15,9
37,0,0,3,3,0,3,1,3,3,2,4,1,4.15803868797344,2,1,12,3,1,0,3.873891252145317,3,3,2.0026342817333047,3,1,3
21,0,1,10,3,0,3,0,2,1,4,1,1,3.8278367352177294,1,1,13,3,1,0,0.7710602063704559,6,2,0.7232926390247202,0,1,0
31,0,1,1,4,3,3,1,3,1,1,2,1,3.9536693954077866,1,1,17,3,2,0,0.7710602063704559,4,3,0.7232926390247202,1,1,0
40,2,1,26,2,3,3,0,2,2,1,4,0,4.066192383873746,3,0,13,3,4,1,4.48034086390841,3,1,0.7232926390247202,1,0,0
27,2,1,10,2,0,4,1,3,3,5,1,2,4.185917808077248,1,1,21,4,3,2,3.3264680091915957,4,2,2.6584607585199937,7,1,7
43,0,0,9,3,2,1,0,1,2,2,3,1,4.100904223313138,8,1,13,3,2,0,2.893831991269825,2,2,1.7782803158941651,3,1,3
45,0,0,4,2,0,3,0,3,2,2,1,2,4.08903243197288,4,0,11,3,1,1,3.3264680091915957,3,4,2.0026342817333047,4,0,3
51,0,1,9,4,0,4,1,3,1,4,4,0,3.913927628519568,3,1,23,4,2,2,3.5203335447092834,4,3,1.7782803158941651,2,0,3
39,0,2,3,3,4,3,0,4,2,6,2,0,4.132330090706139,9,1,15,3,3,1,3.873891252145317,3,1,2.519827840831157,3,3,6
39,0,0,2,5,0,1,1,4,3,2,3,1,4.167907916905642,0,1,18,3,4,0,3.3264680091915957,3,3,2.519827840831157,7,0,7
39,0,1,10,1,3,3,1,3,4,0,1,0,4.28684707611471,1,0,14,3,4,0,5.111394622003465,3,3,3.7544477969121335,9,11,10
41,0,1,1,3,0,4,1,3,1,1,4,0,3.975677156605679,3,1,22,4,1,1,3.873891252145317,3,3,2.0026342817333047,3,1,0
32,0,1,4,3,0,3,0,2,2,5,3,0,4.126041604838575,1,1,12,3,3,1,4.19127081418,3,3,3.208905039432498,13,6,8
40,0,0,9,2,3,1,1,3,2,2,1,0,4.105108281408796,0,1,12,3,4,0,3.3264680091915957,5,4,2.519827840831157,4,7,1
36,0,2,13,3,4,3,1,3,1,6,2,0,3.9208966759778514,4,1,13,3,2,1,3.1185563891569537,2,3,2.0026342817333047,2,0,4
38,0,0,7,2,3,1,0,4,2,2,1,2,4.109355573433316,1,0,24,4,3,1,3.1185563891569537,3,3,2.519827840831157,0,7,7
31,2,1,1,5,0,3,0,4,3,5,2,1,4.1584453547418505,1,1,11,3,1,0,3.5203335447092834,2,3,2.7854135759006455,8,4,7
36,1,1,9,4,0,1,1,4,1,4,2,0,3.977723019959077,1,1,22,4,2,0,2.3774204109333774,3,3,2.0026342817333047,4,0,2
34,0,0,10,4,0,3,0,3,1,3,3,0,3.928474732522211,1,0,19,3,4,1,0.7710602063704559,2,3,0.7232926390247202,1,0,0
35,0,2,8,4,1,3,1,3,1,6,3,1,4.0619618506785065,1,1,17,3,2,0,2.6485467331394013,2,1,2.0026342817333047,4,1,4
43,0,0,2,3,3,4,1,3,2,2,4,0,4.167210614832637,1,0,17,3,1,1,3.5203335447092834,3,3,2.7854135759006455,9,8,8
38,0,1,2,5,3,4,1,3,1,1,3,0,3.994773554411459,6,0,13,3,2,1,2.6485467331394013,0,1,0.7232926390247202,0,0,1
40,0,0,10,4,2,1,1,2,3,2,2,2,4.201795815530741,2,1,12,3,2,1,3.7022596222640582,2,2,0.7232926390247202,0,0,0
29,1,0,1,2,0,3,0,3,1,3,1,1,3.9608122798722634,0,0,11,3,1,0,2.0022543618622994,2,3,1.6250069058365382,2,1,2
55,0,0,8,2,1,3,1,3,1,3,3,0,3.9955210289490903,7,0,12,3,3,0,4.413374714643513,3,1,2.93284556723355,8,7,8
34,0,0,14,3,3,2,0,2,1,3,1,1,4.0730798808721875,1,0,22,4,3,0,2.724228101265712,2,1,1.3127737971829105,1,0,1
29,0,0,18,3,0,2,0,1,1,2,3,0,4.01384155305047,3,0,11,3,2,1,2.3301451345966417,2,2,1.4450974811303814,1,1,2
48,1,0,7,2,2,3,0,3,1,2,3,0,3.9722028430776275,1,0,11,3,2,2,4.824298563747274,3,3,2.6584607585199937,7,7,7
35,0,0,9,3,1,3,1,2,2,2,1,0,4.140488141669438,8,1,19,3,2,0,4.041666814206962,3,3,2.709955913502771,8,3,1
20,0,0,7,1,2,2,0,3,1,3,2,1,3.956086403519529,1,0,13,3,2,0,0.9824753608948,3,3,0.9031090883695627,0,0,0
42,0,0,1,2,0,1,0,2,2,2,3,1,4.116184902604731,8,0,11,3,1,0,3.6979337393508294,0,1,1.8113440184348328,2,0,3
31,1,1,23,3,2,2,0,2,2,3,1,1,4.094218995741804,7,0,15,3,2,1,3.2290546262029283,2,3,1.3600557296209823,2,0,1
28,0,0,1,3,3,1,0,1,1,1,3,0,4.016877921792179,5,0,13,3,3,0,2.3774204109333774,3,2,1.5103973736359457,2,1,2
27,0,0,1,1,1,2,0,2,1,3,1,1,3.9793269860809577,0,0,11,3,2,1,1.9642107765911168,2,3,1.5069021586436697,2,0,1
31,0,0,7,2,2,2,0,2,1,3,3,1,3.830792606479399,0,1,14,3,3,0,1.133986030259873,3,2,0.8959741727593761,0,0,0
29,0,0,1,4,2,1,1,2,1,1,3,0,4.118479046880715,8,0,13,3,2,2,2.3213347734589456,3,3,1.175622953692389,2,2,2
49,0,0,12,3,2,3,0,3,3,2,4,0,4.1680365432612705,1,1,17,3,1,1,3.689546582907185,3,3,2.868330131327311,8,7,6
29,0,0,9,3,2,2,0,1,1,3,2,1,3.9484955711962457,1,1,13,3,3,0,1.238495693693697,3,2,1.1208639002588,1,1,1
26,1,0,4,2,2,3,0,2,1,1,3,0,3.9841033872005354,1,0,13,3,1,0,3.1185563891569537,1,3,2.519827840831157,7,2,6
52,0,0,6,3,0,1,1,3,3,2,2,1,4.196575281634318,8,0,18,3,3,0,3.959203682561177,2,2,2.7701113098573664,7,6,7
26,0,1,23,3,1,1,0,1,1,4,2,0,3.9579672479562484,1,1,12,3,2,0,0.7710602063704559,2,2,0.7232926390247202,0,0,0
35,0,0,8,3,0,2,0,2,1,3,1,0,4.011279679318508,7,1,22,4,1,0,3.57633025363698,3,3,2.0737765819651397,3,0,3
19,0,0,6,1,2,2,1,3,1,3,2,1,3.940770381004406,1,0,13,3,2,0,0.4949377827053868,3,3,0.46427613829422404,0,0,0
19,1,0,2,1,1,2,0,1,1,3,1,1,3.957904894335271,0,1,20,3,1,0,0.7710602063704559,3,3,0.27863938911404784,0,0,0
22,0,1,6,1,0,3,1,3,1,1,1,0,3.943318427547294,1,0,22,4,1,0,0.7710602063704559,2,3,0.6630619050765929,0,0,0
49,1,0,1,3,4,3,1,2,2,2,3,1,4.081256441454513,3,0,13,3,4,0,2.714121540482824,3,3,0.08232273819251024,0,0,0
37,0,0,1,3,1,2,1,2,2,3,2,0,4.132289420973448,4,1,11,3,1,1,3.5291070041322326,2,2,2.4475967541982646,1,4,5
52,0,0,6,3,0,1,1,3,3,2,2,1,4.189372161780438,8,0,18,3,3,0,3.7756897832435667,2,2,2.6654550770123824,7,6,7
20,0,1,5,1,0,3,1,2,1,2,2,1,3.8825396744482337,1,0,22,4,1,0,0.7710602063704559,2,2,0.7232926390247202,0,0,0
